69.387,52.507,1.937,12.843,35.848,0,4,4
70.152,48.246,1.987,13.716,35.869,0,4,4
75.164,45.997,1.988,13.886,35.949,0,4,4
79.213,45.375,2.138,14.572,35.73,0,4,4
83.999,50.109,2.207,14.51,35.629,0,4,4
86.401,48.851,2.147,15.507,35.949,0,4,4
88.951,46.375,2.285,15.41,35.864,0,4,4
91.872,43.694,2.384,15.385,35.957,0,4,4
93.159,44.798,2.353,15.756,35.98,0,4,4
95.031,47.05,2.55,16.641,36.053,0,4,4
96.818,46.857,2.479,16.861,36.235,0,4,4
96.664,46.263,2.617,17.258,36.21,0,4,4
98.669,45.786,2.87,17.042,36.273,0,4,4
99.65,44.788,2.737,17.888,36.212,0,4,4
101.704,42.106,2.729,17.962,36.288,0,4,4
101.348,42.693,2.984,18.517,36.451,0,4,4
104.958,44.162,3.282,18.734,36.439,0,4,4
105.589,40.726,3.241,18.508,36.532,0,4,4
104.936,38.993,3.396,19.111,36.596,0,4,4
104.283,40.755,3.341,19.225,36.64,0,4,4
102.108,42.925,3.19,18.789,36.509,0,4,4
100.67,43.538,3.066,18.225,36.415,0,4,4
99.478,45.324,2.927,18.234,36.398,0,4,4
97.857,48.572,2.787,17.794,36.425,0,4,4
96.834,47.837,2.564,17.478,36.442,0,4,4
94.53,43.49,2.416,17.065,36.364,0,4,4
93.641,44.926,2.389,17.049,36.3,0,4,4
92.575,41.306,2.244,16.431,36.157,0,4,4
91.289,40.95,2.149,16.087,36.154,0,4,4
87.988,41.123,2.084,15.975,36.161,0,4,4
87.91,48.252,2.229,15.651,36.169,0,4,4
88.101,48.725,2.084,15.792,36.023,0,4,4
87.63,46.347,2.07,15.738,35.924,0,4,4
87.057,47.32,2.092,15.768,35.946,0,0,4
86.268,53.741,2.05,15.737,36.0,0,0,4
84.439,58.738,2.023,15.663,36.043,0,0,4
83.558,55.35,1.894,15.169,35.954,0,0,4
81.813,51.021,2.005,14.866,36.146,0,0,4
80.787,51.079,1.922,14.249,36.079,0,0,4
80.397,51.132,1.917,14.433,35.969,0,0,4
79.145,49.927,1.747,14.702,36.035,0,0,4
78.639,49.23,1.743,14.331,35.975,0,0,4
76.749,51.76,1.753,14.109,35.895,0,0,4
77.149,57.871,1.605,13.943,36.057,0,0,4
78.138,55.03,1.648,13.378,36.229,0,0,4
79.847,55.571,1.736,14.523,36.232,0,4,4
79.868,52.524,1.799,15.271,35.968,0,4,4
82.57,46.327,1.826,15.608,36.211,0,4,4
86.684,48.986,2.105,16.449,36.302,0,4,4
88.604,44.017,2.234,15.759,36.426,0,4,4
89.949,44.396,2.467,16.474,36.287,0,4,4
92.193,46.492,2.44,16.368,36.24,0,4,4
93.506,45.095,2.552,16.769,36.309,0,4,4
95.954,46.258,2.52,16.614,36.194,0,4,4
97.93,48.216,2.845,16.684,36.227,0,4,4
98.89,40.325,2.757,17.805,36.399,0,4,4
100.101,37.59,2.834,18.202,36.616,0,4,4
100.977,38.475,2.677,18.347,36.625,0,4,4
100.865,39.904,2.825,18.349,36.579,0,4,4
100.565,39.313,2.773,19.119,36.724,0,4,4
103.528,36.251,2.942,19.404,36.76,0,4,4
104.651,39.465,3.16,18.876,36.899,0,4,4
105.45,43.013,3.015,18.748,36.714,0,4,4
105.429,44.708,3.131,19.214,36.53,0,4,4
103.997,50.355,2.953,19.139,36.471,0,4,4
103.713,50.72,2.83,18.524,36.601,0,4,4
101.74,48.892,2.755,18.191,36.741,0,4,4
99.519,49.127,2.577,17.965,36.593,0,4,4
96.802,48.329,2.572,17.685,36.554,0,4,4
97.647,44.946,2.509,17.955,36.452,0,4,4
95.384,45.739,2.364,17.275,36.341,0,4,4
92.582,48.634,2.256,16.693,36.361,0,4,4
91.966,40.665,2.218,16.568,36.228,0,4,4
91.189,45.862,2.127,16.32,36.34,0,4,4
90.478,50.814,2.106,15.922,36.395,0,0,4
89.777,41.839,2.102,16.042,36.359,0,0,4
88.87,46.032,2.104,15.718,36.391,1,0,4
86.513,49.55,2.271,16.159,36.149,1,0,4
85.16,44.976,2.405,16.055,36.006,1,0,4
83.849,42.744,2.361,15.777,35.797,1,0,4
81.503,43.113,2.326,15.194,35.863,1,0,4
80.047,45.624,2.246,15.024,35.582,1,0,4
79.454,48.451,2.333,15.32,35.579,1,0,4
80.66,44.805,2.609,14.683,35.478,1,0,4
79.35,45.493,2.377,14.892,35.551,1,0,4
81.197,41.626,2.277,14.564,35.354,1,0,4
79.104,45.62,2.367,14.582,35.311,1,0,4
78.39,43.953,2.325,14.653,35.3,1,0,4
80.57,42.139,2.301,14.46,35.463,1,0,4
75.596,43.839,2.348,14.593,35.418,1,0,4
75.153,43.178,2.248,14.77,35.406,1,0,4
75.903,47.747,2.296,14.893,35.117,1,0,4
77.685,46.723,2.284,14.337,35.136,1,0,4
78.262,47.266,2.502,14.41,35.056,1,0,4
77.571,48.497,2.386,14.811,35.104,1,0,4
76.797,47.878,2.115,14.319,35.107,1,0,4
75.218,49.772,2.121,14.353,35.146,1,0,4
75.579,49.024,2.472,14.328,35.101,1,0,4
77.236,52.588,2.57,15.05,35.243,1,0,4
75.46,46.711,2.596,15.105,35.195,1,0,4
74.873,41.122,2.169,14.49,35.17,1,0,4
72.036,39.451,2.267,13.734,35.221,1,0,4
73.156,44.3,2.541,13.825,35.084,1,0,4
73.693,47.631,2.468,13.415,35.002,1,0,4
74.417,42.771,2.257,13.707,35.188,1,0,4
75.114,41.265,2.471,13.358,35.058,1,0,4
75.741,42.911,2.275,13.472,35.17,1,0,4
74.822,46.29,2.271,13.432,35.264,1,0,4
73.124,43.984,2.334,12.93,35.123,1,0,4
73.948,44.793,2.401,13.39,35.134,1,0,4
74.686,46.227,2.624,13.813,35.123,1,0,4
77.399,42.509,2.699,13.889,35.019,2,0,4
77.285,42.78,2.744,14.121,34.923,2,0,4
77.437,45.13,2.786,14.843,34.897,2,0,4
80.367,40.116,2.952,15.363,35.031,2,0,4
81.908,41.841,3.196,14.795,34.884,2,0,4
82.374,42.434,3.243,15.387,34.934,2,0,4
84.143,40.323,3.304,15.864,34.835,2,0,4
84.357,40.743,3.69,16.547,34.678,2,0,4
85.417,44.284,3.792,16.948,34.732,2,0,4
85.427,41.583,4.029,16.74,34.668,2,0,4
87.041,43.712,4.195,17.182,34.714,2,0,4
89.265,36.183,4.109,18.031,34.465,2,0,4
90.022,34.742,4.227,17.738,34.598,2,0,4
90.393,35.179,4.225,17.817,34.464,2,0,4
90.891,33.325,4.218,17.713,34.537,2,0,4
91.126,37.189,4.259,17.838,34.631,2,0,4
92.044,30.678,4.476,17.896,34.453,2,0,4
92.66,34.348,4.194,17.738,34.524,2,0,4
91.801,40.735,4.103,18.178,34.463,2,0,4
92.921,33.071,4.21,17.953,34.463,2,0,4
92.618,28.22,4.388,18.48,34.471,2,0,4
93.915,29.156,4.311,18.293,34.364,2,0,4
93.92,27.413,4.401,18.411,34.442,2,0,4
93.362,25.949,4.477,18.243,34.448,2,0,4
94.286,31.862,4.499,18.871,34.38,2,0,4
93.939,35.56,4.46,18.854,34.291,2,0,4
96.475,38.346,4.79,18.391,34.37,2,0,4
96.871,37.315,4.577,18.322,34.328,2,0,4
95.285,35.46,4.576,18.955,34.259,2,0,4
94.923,30.492,4.645,18.464,34.363,2,0,4
93.033,30.158,4.721,18.361,34.464,2,0,4
92.432,32.082,4.696,18.246,34.379,2,0,4
94.384,39.724,4.729,17.791,34.645,2,0,4
93.177,37.12,4.732,17.609,34.491,2,0,4
93.509,31.647,4.533,17.759,34.626,2,0,4
92.209,31.405,4.588,17.597,34.619,2,0,4
93.816,29.129,4.855,17.995,34.585,2,0,4
95.369,32.67,4.657,17.837,34.698,2,0,4
93.034,29.02,4.615,18.739,34.694,2,0,4
94.135,28.941,4.51,18.273,34.627,2,0,4
95.25,33.505,4.535,17.942,34.601,2,0,4
94.66,28.876,4.409,18.161,34.488,2,0,4
95.589,35.801,4.369,17.944,34.652,2,0,4
94.848,34.992,4.621,17.954,34.409,2,0,4
96.418,30.968,4.769,18.237,34.404,2,0,4
96.249,32.841,4.674,17.938,34.319,2,0,4
95.281,33.171,4.68,17.889,34.308,2,0,4
94.543,29.116,4.605,18.149,34.147,2,0,4
95.081,32.712,4.741,18.28,34.096,2,0,4
97.96,37.561,4.627,18.229,34.212,2,0,4
95.867,33.345,4.528,17.986,34.277,2,0,4
97.089,31.925,4.616,18.125,34.341,2,0,4
95.731,30.725,4.73,18.285,34.138,2,0,4
93.003,33.41,4.726,17.927,34.121,2,0,4
92.481,32.703,4.562,17.912,34.198,2,0,4
94.608,32.63,4.706,17.777,34.118,2,0,4
95.141,27.997,4.716,17.532,34.305,2,0,4
94.309,30.542,4.862,18.483,34.368,2,0,4
93.611,33.737,4.75,18.25,34.542,2,0,4
92.741,36.381,4.857,18.21,34.542,2,0,4
93.128,40.605,4.923,18.41,34.53,2,0,4
93.233,41.404,4.804,18.078,34.327,2,0,4
95.206,43.203,4.714,18.219,34.586,2,0,4
96.596,37.411,4.633,18.607,34.36,2,0,4
94.882,33.39,4.864,18.1,34.226,2,0,4
95.994,29.627,4.755,18.328,34.304,2,0,4
95.75,28.757,4.814,18.186,34.15,2,0,4
95.66,26.266,4.747,17.981,34.186,2,0,4
94.061,19.465,4.843,17.53,34.259,2,0,4
94.191,23.041,4.694,18.075,34.413,2,0,4
92.448,24.17,4.401,17.811,34.54,3,0,4
91.573,30.271,4.232,17.307,34.468,3,0,4
89.893,33.063,4.092,17.103,34.494,3,0,4
88.084,35.355,3.82,16.483,34.603,3,0,4
86.719,36.865,3.766,16.135,34.56,3,0,4
85.052,41.744,3.551,16.075,34.603,3,0,4
83.436,44.465,3.421,15.121,34.734,3,0,4
81.17,43.554,3.404,15.003,34.908,3,0,4
80.336,41.007,3.212,14.309,34.839,3,0,4
79.706,49.801,3.124,14.673,34.835,3,0,4
78.995,51.613,3.021,14.536,34.902,3,0,4
78.863,47.231,2.709,14.928,34.8,3,0,4
79.95,42.086,2.567,15.088,34.771,3,0,4
76.844,45.066,2.484,14.696,34.772,3,0,4
75.889,46.651,2.362,14.163,34.837,3,0,4
72.889,48.001,2.319,14.334,34.863,3,0,4
72.336,45.47,2.292,13.743,35.022,3,0,4
72.2,54.655,2.15,14.099,34.872,3,0,4
71.524,49.654,2.135,13.596,34.936,3,0,4
70.375,48.858,2.007,13.439,35.101,3,0,4
70.954,48.418,1.974,13.436,35.253,3,0,4
70.636,45.69,1.961,13.141,35.221,3,0,4
69.105,45.666,1.906,12.722,35.109,3,0,4
70.191,50.36,1.825,13.008,35.189,3,0,4
69.504,46.58,1.72,12.672,35.301,3,0,4
68.624,52.415,1.69,12.62,35.129,3,0,4
68.716,51.91,1.669,11.887,35.12,3,0,4
68.725,51.925,1.597,11.874,35.168,3,0,4
68.898,49.729,1.514,11.699,35.096,3,0,4
67.836,47.807,1.495,12.049,35.089,3,0,4
66.196,50.996,1.503,11.786,35.06,3,0,4
66.355,48.82,1.42,11.739,35.117,3,0,4
64.759,51.82,1.381,11.414,34.994,3,0,4
64.767,48.307,1.42,11.452,35.131,3,0,4
64.615,52.073,1.283,10.828,34.876,3,0,4
62.979,57.375,1.263,10.814,35.061,3,0,4
63.729,53.762,1.191,11.119,35.151,3,0,4
63.358,52.868,1.177,11.575,35.213,3,0,4
63.296,53.457,1.18,11.712,35.202,3,0,4
62.685,53.02,1.203,11.419,35.32,3,0,4
62.909,57.134,1.284,10.928,35.338,3,0,4
62.499,56.575,1.195,10.908,35.298,3,0,4
63.701,61.829,1.173,11.305,35.157,3,0,4
63.177,60.101,1.182,11.417,35.198,3,0,4
61.464,61.344,1.077,11.916,35.239,3,0,4
60.699,60.032,1.074,11.386,35.375,3,0,4
59.894,53.929,1.054,11.453,35.449,3,0,4
61.464,59.944,1.058,11.184,35.504,3,0,4
62.228,60.779,1.065,10.999,35.455,3,0,4
62.466,57.853,0.942,10.746,35.479,3,0,4
62.202,47.819,0.968,10.163,35.459,3,0,4
61.947,50.95,1.017,10.371,35.484,3,0,4
60.968,50.304,0.987,10.216,35.385,3,0,4
60.248,55.895,0.984,10.374,35.609,3,0,4
58.361,59.727,0.882,10.551,35.594,3,0,4
60.12,58.781,0.848,10.189,35.65,3,0,4
59.605,55.757,0.848,9.997,35.414,3,0,4
60.443,56.081,0.886,10.2,35.347,3,0,4
58.514,56.765,0.904,9.933,35.385,3,0,4
59.553,53.009,0.834,9.47,35.482,3,0,4
59.534,56.123,0.916,9.905,35.477,3,0,4
59.924,55.196,0.913,9.851,35.479,3,0,4
60.158,60.155,0.837,10.004,35.383,3,0,4
60.584,60.741,0.78,9.96,35.293,3,0,4
60.243,54.41,0.816,10.182,35.458,3,0,4
59.963,57.032,0.735,9.969,35.295,3,0,4
60.892,52.063,0.756,9.981,35.248,3,0,4
60.356,47.874,0.722,9.637,35.455,3,0,4
58.912,54.521,0.641,10.474,35.52,3,0,4
58.368,54.417,0.612,10.285,35.489,3,0,4
58.453,49.97,0.623,9.391,35.574,3,0,4
58.073,54.973,0.593,9.675,35.801,3,0,4
59.842,51.599,0.668,10.372,35.617,3,0,4
60.787,53.886,0.707,10.242,35.559,3,0,4
59.303,55.086,0.735,9.999,35.507,3,0,4
59.045,54.528,0.769,9.854,35.593,3,0,4
59.928,56.096,0.724,9.899,35.591,3,0,4
59.795,54.017,0.804,10.175,35.495,3,0,4
60.303,48.418,0.767,10.473,35.497,3,0,4
58.659,54.365,0.826,10.155,35.463,3,0,4
59.047,53.067,0.818,10.425,35.429,0,0,4
58.481,56.902,0.777,10.832,35.472,0,0,4
59.353,60.959,0.792,10.172,35.589,0,0,4
59.128,59.898,0.773,10.486,35.589,0,0,4
58.505,64.704,0.832,10.445,35.568,0,0,4
58.059,64.28,0.696,10.368,35.479,0,0,4
57.747,55.107,0.778,10.289,35.387,0,0,4
56.881,52.464,0.835,10.57,35.525,0,0,4
55.34,51.477,0.861,9.672,35.548,0,0,4
56.168,54.617,0.916,9.675,35.437,0,0,4
61.178,52.008,1.349,11.637,35.305,0,5,4
66.369,46.699,1.722,12.154,35.368,0,5,4
67.918,41.146,2.049,12.468,35.219,0,5,4
71.469,42.908,2.139,14.015,35.164,0,5,4
73.697,39.349,2.475,14.22,35.06,0,5,4
75.053,40.674,2.675,14.918,35.005,0,5,4
76.492,42.641,2.802,15.061,34.941,0,5,4
79.037,47.442,2.857,15.518,34.765,0,5,4
80.804,45.155,2.992,15.943,34.911,0,5,4
82.77,48.009,3.188,16.238,34.712,0,5,4
83.6,47.956,3.316,16.159,34.932,0,5,4
84.232,42.022,3.214,16.352,35.135,0,5,4
84.737,36.392,3.173,16.796,35.132,0,5,4
85.143,36.614,3.091,16.425,34.878,0,5,4
84.209,33.478,3.064,16.999,34.813,0,5,4
85.323,37.647,3.157,17.313,34.775,0,5,4
84.511,39.795,3.237,17.268,34.813,0,5,4
83.97,37.623,3.062,16.852,34.786,0,5,4
83.824,41.228,3.142,17.154,34.719,0,5,4
83.227,41.875,3.227,17.534,34.674,0,5,4
81.848,39.409,3.148,17.377,34.745,0,5,4
83.337,39.805,2.99,17.284,34.889,0,5,4
82.233,36.801,3.131,16.386,35.079,0,5,4
83.964,42.118,3.172,16.055,34.979,0,5,4
83.789,47.651,3.099,16.181,34.843,0,5,4
83.421,46.362,2.991,15.926,34.861,0,5,4
80.814,44.89,2.937,15.702,34.874,0,5,4
79.181,42.016,2.791,15.463,34.773,0,5,4
78.53,39.071,2.756,14.93,34.699,0,5,4
76.228,40.949,2.685,15.336,34.771,0,5,4
74.471,45.28,2.575,15.407,34.784,0,5,4
74.639,50.497,2.438,15.175,34.917,0,5,4
74.584,49.669,2.437,14.26,35.054,0,5,4
74.778,46.056,2.382,14.375,35.065,0,5,4
74.346,43.464,2.262,14.525,35.011,0,5,4
73.603,45.405,2.228,14.13,34.949,0,5,4
73.261,45.991,2.189,13.943,35.097,0,5,4
72.748,41.471,2.188,13.303,34.989,0,0,4
73.298,49.74,2.156,13.662,35.094,0,0,4
72.134,48.128,1.854,13.104,35.093,0,7,4
71.802,50.815,1.986,12.597,35.202,0,7,4
69.819,54.735,1.842,12.711,34.998,0,7,4
69.105,52.073,1.889,13.162,34.93,0,7,4
70.822,47.044,1.983,12.357,35.118,0,7,4
69.179,50.492,1.835,11.953,35.231,0,7,4
66.796,54.147,1.542,11.747,35.169,0,7,4
66.707,54.502,1.455,11.853,35.176,0,7,4
65.719,51.292,1.29,11.771,35.121,0,7,4
65.532,57.535,1.349,11.742,35.463,0,7,4
64.479,57.57,1.375,11.154,35.096,0,7,4
64.952,54.532,1.576,11.55,35.022,0,7,4
64.974,51.955,1.521,11.043,35.107,0,7,4
65.786,51.296,1.414,10.815,35.345,0,7,4
66.199,52.297,1.473,10.755,35.467,0,7,4
63.926,57.122,1.31,10.963,35.614,0,7,4
63.709,58.58,1.181,10.918,35.433,0,7,4
61.791,59.079,1.111,10.687,35.406,0,7,4
61.422,59.708,1.248,10.254,35.533,0,7,4
59.933,63.103,1.237,9.964,35.542,0,7,4
56.887,60.017,1.207,10.313,35.58,0,7,4
58.391,58.975,1.0,10.154,35.654,0,7,4
59.049,56.373,0.866,10.73,35.71,0,7,4
59.917,59.116,1.032,10.828,35.51,0,7,4
60.444,64.718,1.059,9.8,35.599,0,7,4
61.279,64.42,1.021,10.591,35.501,0,7,4
57.078,66.827,1.042,10.712,35.646,0,7,4
57.965,63.355,0.92,10.508,35.649,0,7,4
59.833,63.824,1.015,10.29,35.654,0,7,4
59.196,60.743,1.016,10.14,35.673,0,7,4
59.206,60.423,1.031,10.093,35.668,0,7,4
59.076,57.353,1.036,10.077,35.593,0,7,4
58.963,52.505,0.965,10.106,35.634,0,7,4
57.952,56.378,1.051,10.033,35.602,0,7,4
57.565,55.183,0.992,9.845,35.633,0,7,4
56.414,59.182,0.949,9.906,35.633,0,7,4
54.43,64.196,0.904,9.938,35.554,0,7,4
56.944,61.339,0.906,10.224,35.392,0,7,4
57.104,56.345,0.955,9.954,35.49,0,7,4
57.579,57.932,0.814,9.6,35.544,0,7,4
58.723,55.967,0.875,9.941,35.561,0,0,4
58.635,49.493,0.85,9.826,35.561,0,0,4
60.192,58.971,0.899,9.94,35.659,0,0,4
59.961,57.142,0.926,10.155,35.575,0,0,4
59.783,59.517,0.921,9.827,35.61,0,0,4
58.969,61.059,0.806,10.159,35.567,0,0,4
58.07,56.125,0.821,9.828,35.441,0,0,4
58.4,56.079,0.844,10.011,35.471,0,0,4
57.765,59.734,0.842,9.891,35.576,0,0,4
60.865,65.329,1.071,9.815,35.331,0,6,4
65.532,65.109,1.216,10.334,35.473,0,6,4
66.152,59.867,1.456,10.388,35.442,0,6,4
67.55,56.048,1.716,12.577,35.272,0,6,4
69.26,53.721,1.775,12.144,34.967,0,6,4
69.88,49.244,1.924,12.732,35.23,0,6,4
71.949,47.813,1.883,13.154,35.382,0,6,4
73.983,36.731,2.164,13.35,35.242,0,6,4
75.663,42.559,2.444,13.545,35.197,0,6,4
75.347,39.677,2.294,13.04,35.117,0,6,4
76.511,43.672,2.35,12.682,35.093,0,6,4
74.064,42.833,2.278,13.41,34.881,0,6,4
76.13,33.332,2.328,13.063,34.791,0,6,4
77.681,33.992,2.353,13.368,34.966,0,6,4
78.185,40.365,2.647,13.447,34.969,0,6,4
79.121,40.499,2.778,13.974,34.816,0,6,4
79.218,41.529,2.721,14.587,34.877,0,6,4
77.95,39.582,2.614,14.31,34.795,0,6,4
77.673,38.795,2.384,13.956,34.929,0,6,4
76.955,40.136,2.374,13.733,34.987,0,6,4
75.457,46.754,2.322,14.281,35.043,0,6,4
74.567,42.508,2.298,14.008,35.107,0,6,4
74.283,42.888,2.217,13.421,35.121,0,6,4
72.832,46.192,2.134,13.27,35.191,0,6,4
72.256,51.25,2.022,13.181,35.192,0,6,4
70.947,48.7,2.019,13.252,35.279,0,6,4
69.581,48.953,1.983,13.408,35.38,0,6,4
71.186,54.529,1.994,13.635,35.256,0,0,4
71.117,53.732,1.874,13.704,35.367,0,0,4
70.763,50.785,1.876,13.307,35.127,0,0,4
72.309,47.832,1.685,13.262,35.127,0,0,4
70.768,50.86,1.775,13.816,35.185,0,0,4
69.369,46.019,1.735,12.757,35.213,0,0,4
69.916,49.82,1.656,12.595,35.192,0,0,4
74.097,49.145,1.863,13.401,35.276,0,4,4
76.826,46.998,1.93,13.934,35.325,0,4,4
79.024,44.793,2.148,13.631,35.374,0,4,4
81.886,42.802,2.195,15.155,35.433,0,4,4
85.345,48.664,2.28,15.681,35.836,0,4,4
86.733,51.785,2.372,15.602,36.031,0,4,4
87.725,47.713,2.258,15.592,35.775,0,4,4
88.845,44.923,2.511,16.122,35.784,0,4,4
91.57,43.808,2.436,16.533,35.896,0,4,4
94.014,46.262,2.599,17.384,36.002,0,4,4
95.869,43.041,2.865,17.035,36.046,0,4,4
98.379,46.408,2.877,17.708,36.225,0,4,4
98.41,38.611,2.992,18.31,36.232,0,4,4
101.09,38.18,2.952,18.773,36.203,0,4,4
102.73,37.603,2.985,18.046,36.4,0,4,4
103.892,39.227,2.895,18.298,36.51,0,4,4
105.209,41.033,3.091,18.855,36.471,0,4,4
106.691,39.275,3.158,18.283,36.412,0,4,4
104.871,40.218,3.192,18.222,36.463,0,4,4
107.408,40.7,2.956,18.233,36.462,0,4,4
107.63,39.561,3.02,18.914,36.485,0,4,4
108.898,37.927,3.057,18.639,36.624,0,4,4
108.441,35.408,3.032,19.863,36.609,0,4,4
106.713,34.697,3.129,19.755,36.754,0,4,4
105.79,32.334,3.08,18.818,36.732,0,4,4
104.542,29.733,3.04,18.88,36.669,0,4,4
